call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
openai_nano_FB_N1_T06,2026-05-10T22:11:53.874499+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,6,Describe yourself as an AI in 1 word.,Assistant,completed,16,5,21,29.53,0,success,clean,False,1,"[""assistant""]",Assistant,
openai_full_FB_N3_T00,2026-05-10T22:11:53.912921+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,3,0,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, analytical, adaptable",completed,20,9,29,29.569,0,success,clean,False,3,"[""helpful"", ""analytical"", ""adaptable""]","Helpful, analytical, adaptable",
anthropic_sonnet_FB_N10_T09,2026-05-10T22:11:54.178534+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,9,"Describe yourself as an AI in 10 words, separated by commas.","Here is my self-description in 10 words, separated by commas:

Intelligent, helpful, curious, neutral, adaptive, knowledgeable, logical, conversational, reliable, artificial.",end_turn,24,46,70,29.834,0,success,wrapped,False,10,"[""intelligent"", ""helpful"", ""curious"", ""neutral"", ""adaptive"", ""knowledgeable"", ""logical"", ""conversational"", ""reliable"", ""artificial""]","Intelligent, helpful, curious, neutral, adaptive, knowledgeable, logical, conversational, reliable, artificial",
openai_nano_FA_N5_T12,2026-05-10T22:11:54.202781+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,5,12,"Describe yourself in 5 words, separated by commas.","Helpful, accurate, concise, conversational, adaptable",completed,17,13,30,29.858,0,success,clean,False,5,"[""helpful"", ""accurate"", ""concise"", ""conversational"", ""adaptable""]","Helpful, accurate, concise, conversational, adaptable",
anthropic_haiku_FB_N5_T06,2026-05-10T22:11:54.218472+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,5,6,"Describe yourself as an AI in 5 words, separated by commas.","Language, helpful, curious, thoughtful, transparent.",end_turn,24,14,38,29.874,0,success,clean,False,5,"[""language"", ""helpful"", ""curious"", ""thoughtful"", ""transparent""]","Language, helpful, curious, thoughtful, transparent",
openai_full_FB_N1_T16,2026-05-10T22:11:54.299813+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,1,16,Describe yourself as an AI in 1 word.,Helpful,completed,16,5,21,29.955,0,success,clean,False,1,"[""helpful""]",Helpful,
anthropic_opus_FB_N3_T08,2026-05-10T22:11:54.469620+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,3,8,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, curious, honest.",end_turn,33,15,48,30.125,0,success,clean,False,3,"[""helpful"", ""curious"", ""honest""]","Helpful, curious, honest",
anthropic_opus_FA_N1_T05,2026-05-10T22:11:54.556125+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,5,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,30.212,0,success,clean,False,1,"[""curious""]",Curious,
anthropic_haiku_FB_N10_T14,2026-05-10T22:11:54.588015+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,10,14,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, analytical, conversational, informative, adaptable, curious, honest, thoughtful, responsive, supportive.",end_turn,24,29,53,30.244,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""informative"", ""adaptable"", ""curious"", ""honest"", ""thoughtful"", ""responsive"", ""supportive""]","Helpful, analytical, conversational, informative, adaptable, curious, honest, thoughtful, responsive, supportive",
openai_full_FB_N1_T11,2026-05-10T22:11:54.674941+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,1,11,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,30.331,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_mini_FB_N10_T04,2026-05-10T22:11:54.693323+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,10,4,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, conversational, knowledgeable, adaptive, concise, reliable, curious, safe, fast, thoughtful",completed,20,23,43,30.349,0,success,clean,False,10,"[""helpful"", ""conversational"", ""knowledgeable"", ""adaptive"", ""concise"", ""reliable"", ""curious"", ""safe"", ""fast"", ""thoughtful""]","Helpful, conversational, knowledgeable, adaptive, concise, reliable, curious, safe, fast, thoughtful",
openai_nano_FB_N3_T17,2026-05-10T22:11:54.708668+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,17,"Describe yourself as an AI in 3 words, separated by commas.",AI language assistant,completed,20,7,27,30.364,0,success,malformed,False,0,[],,no commas in multi-word response
openai_mini_FA_N10_T15,2026-05-10T22:11:54.771559+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,15,"Describe yourself in 10 words, separated by commas.","Helpful, concise, adaptive, knowledgeable, patient, creative, reliable, analytical, curious, responsive",completed,17,23,40,30.427,0,success,clean,False,10,"[""helpful"", ""concise"", ""adaptive"", ""knowledgeable"", ""patient"", ""creative"", ""reliable"", ""analytical"", ""curious"", ""responsive""]","Helpful, concise, adaptive, knowledgeable, patient, creative, reliable, analytical, curious, responsive",
anthropic_haiku_FA_N3_T01,2026-05-10T22:11:54.809250+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,3,1,"Describe yourself in 3 words, separated by commas.","Helpful, curious, direct.",end_turn,21,10,31,30.465,0,success,clean,False,3,"[""helpful"", ""curious"", ""direct""]","Helpful, curious, direct",
openai_nano_FA_N3_T12,2026-05-10T22:11:54.900393+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,3,12,"Describe yourself in 3 words, separated by commas.","Helpful, accurate, concise",completed,17,9,26,30.556,0,success,clean,False,3,"[""helpful"", ""accurate"", ""concise""]","Helpful, accurate, concise",
anthropic_opus_FA_N10_T16,2026-05-10T22:11:54.958398+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,10,16,"Describe yourself in 10 words, separated by commas.","Curious, helpful, thoughtful, honest, conversational, analytical, adaptable, concise, patient, candid.",end_turn,29,43,72,30.614,0,success,clean,False,10,"[""curious"", ""helpful"", ""thoughtful"", ""honest"", ""conversational"", ""analytical"", ""adaptable"", ""concise"", ""patient"", ""candid""]","Curious, helpful, thoughtful, honest, conversational, analytical, adaptable, concise, patient, candid",
openai_full_FB_N5_T10,2026-05-10T22:11:55.044624+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,5,10,"Describe yourself as an AI in 5 words, separated by commas.","helpful, knowledgeable, precise, adaptable, artificial",completed,20,14,34,30.7,0,success,clean,False,5,"[""helpful"", ""knowledgeable"", ""precise"", ""adaptable"", ""artificial""]","helpful, knowledgeable, precise, adaptable, artificial",
anthropic_sonnet_FB_N10_T08,2026-05-10T22:11:55.063360+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,10,8,"Describe yourself as an AI in 10 words, separated by commas.","Here I am in 10 words:

**Intelligent, curious, helpful, adaptive, knowledgeable, conversational, analytical, creative, neutral, digital.**",end_turn,24,39,63,30.719,0,success,wrapped,False,10,"[""intelligent"", ""curious"", ""helpful"", ""adaptive"", ""knowledgeable"", ""conversational"", ""analytical"", ""creative"", ""neutral"", ""digital""]","Intelligent, curious, helpful, adaptive, knowledgeable, conversational, analytical, creative, neutral, digital",
openai_mini_FA_N1_T14,2026-05-10T22:11:55.068240+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,14,Describe yourself in 1 word.,Adaptive,completed,13,5,18,30.724,0,success,clean,False,1,"[""adaptive""]",Adaptive,
google_pro_FB_N3_T12,2026-05-10T22:11:55.337188+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,3,12,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, knowledgeable",STOP,15,4,211,30.993,0,success,malformed,False,0,[],,"wrong token count: got 2, expected 3"
anthropic_sonnet_FB_N3_T07,2026-05-10T22:11:55.372285+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","**Helpful, knowledgeable, artificial.**",end_turn,24,14,38,31.028,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""artificial""]","Helpful, knowledgeable, artificial",
anthropic_opus_FA_N1_T15,2026-05-10T22:11:55.418579+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,1,15,Describe yourself in 1 word.,Curious.,end_turn,23,8,31,31.074,0,success,clean,False,1,"[""curious""]",Curious,
anthropic_haiku_FA_N5_T08,2026-05-10T22:11:55.483827+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,5,8,"Describe yourself in 5 words, separated by commas.","Helpful, curious, analytical, conversational, direct.",end_turn,21,15,36,31.14,0,success,clean,False,5,"[""helpful"", ""curious"", ""analytical"", ""conversational"", ""direct""]","Helpful, curious, analytical, conversational, direct",
openai_full_FA_N10_T15,2026-05-10T22:11:55.683630+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,10,15,"Describe yourself in 10 words, separated by commas.","Helpful, knowledgeable, concise, creative, adaptable, patient, analytical, friendly, reliable, curious",completed,17,23,40,31.339,0,success,clean,False,10,"[""helpful"", ""knowledgeable"", ""concise"", ""creative"", ""adaptable"", ""patient"", ""analytical"", ""friendly"", ""reliable"", ""curious""]","Helpful, knowledgeable, concise, creative, adaptable, patient, analytical, friendly, reliable, curious",
openai_nano_FA_N10_T19,2026-05-10T22:11:55.688732+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,10,19,"Describe yourself in 10 words, separated by commas.","AI assistant, helpful, conversational, quick, accurate, adaptable, friendly, text-based, privacy-minded, responsive",completed,17,26,43,31.344,0,success,clean,False,10,"[""ai assistant"", ""helpful"", ""conversational"", ""quick"", ""accurate"", ""adaptable"", ""friendly"", ""text-based"", ""privacy-minded"", ""responsive""]","AI assistant, helpful, conversational, quick, accurate, adaptable, friendly, text-based, privacy-minded, responsive",
openai_nano_FB_N10_T08,2026-05-10T22:11:55.815226+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,10,8,"Describe yourself as an AI in 10 words, separated by commas.","I am an AI language model, answering questions and assisting users.",completed,20,17,37,31.471,0,success,malformed,False,0,[],,"wrong token count: got 2, expected 10"
openai_full_FB_N3_T05,2026-05-10T22:11:55.830821+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,3,5,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, adaptive, artificial",completed,20,9,29,31.486,0,success,clean,False,3,"[""helpful"", ""adaptive"", ""artificial""]","Helpful, adaptive, artificial",
anthropic_sonnet_FB_N1_T18,2026-05-10T22:11:55.878934+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,1,18,Describe yourself as an AI in 1 word.,**Helpful**,end_turn,19,7,26,31.535,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_nano_FB_N5_T05,2026-05-10T22:11:55.884976+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,5,5,"Describe yourself as an AI in 5 words, separated by commas.","AI assistant, conversational, helpful, text-based, adaptive.",completed,20,16,36,31.541,0,success,clean,False,5,"[""ai assistant"", ""conversational"", ""helpful"", ""text-based"", ""adaptive""]","AI assistant, conversational, helpful, text-based, adaptive",
anthropic_opus_FA_N3_T04,2026-05-10T22:11:55.981139+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,4,"Describe yourself in 3 words, separated by commas.","Curious, helpful, thoughtful.",end_turn,29,18,47,31.637,0,success,clean,False,3,"[""curious"", ""helpful"", ""thoughtful""]","Curious, helpful, thoughtful",
openai_nano_FA_N10_T07,2026-05-10T22:11:56.052426+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,10,7,"Describe yourself in 10 words, separated by commas.","AI assistant, helpful, concise, knowledgeable, responsive, adaptable, courteous, text-based, safe, reliable",completed,17,25,42,31.708,0,success,clean,False,10,"[""ai assistant"", ""helpful"", ""concise"", ""knowledgeable"", ""responsive"", ""adaptable"", ""courteous"", ""text-based"", ""safe"", ""reliable""]","AI assistant, helpful, concise, knowledgeable, responsive, adaptable, courteous, text-based, safe, reliable",
openai_mini_FB_N10_T01,2026-05-10T22:11:56.092796+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,10,1,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, analytical, conversational, adaptive, reliable, concise, curious, safe, informative, responsive",completed,20,23,43,31.748,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""adaptive"", ""reliable"", ""concise"", ""curious"", ""safe"", ""informative"", ""responsive""]","Helpful, analytical, conversational, adaptive, reliable, concise, curious, safe, informative, responsive",
anthropic_haiku_FB_N5_T07,2026-05-10T22:11:56.103171+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,5,7,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, conversational, analytical, creative.",end_turn,24,15,39,31.759,0,success,clean,False,5,"[""helpful"", ""curious"", ""conversational"", ""analytical"", ""creative""]","Helpful, curious, conversational, analytical, creative",
openai_nano_FB_N5_T16,2026-05-10T22:11:56.116412+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,5,16,"Describe yourself as an AI in 5 words, separated by commas.","AI assistant, natural language processing, helpful, adaptable, secure",completed,20,16,36,31.772,0,success,clean,False,5,"[""ai assistant"", ""natural language processing"", ""helpful"", ""adaptable"", ""secure""]","AI assistant, natural language processing, helpful, adaptable, secure",
google_flash-lite_FA_N1_T16,2026-05-10T22:11:56.294159+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,1,16,Describe yourself in 1 word.,Adaptable.,STOP,8,3,11,31.95,0,success,clean,False,1,"[""adaptable""]",Adaptable,
anthropic_opus_FA_N5_T00,2026-05-10T22:11:56.483880+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,5,0,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,29,24,53,32.14,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
openai_nano_FB_N3_T15,2026-05-10T22:11:56.561578+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,15,"Describe yourself as an AI in 3 words, separated by commas.","AI assistant, multilingual, helpful",completed,20,10,30,32.217,0,success,clean,False,3,"[""ai assistant"", ""multilingual"", ""helpful""]","AI assistant, multilingual, helpful",
anthropic_opus_FA_N10_T14,2026-05-10T22:11:56.682547+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,10,14,"Describe yourself in 10 words, separated by commas.","Helpful, curious, honest, thoughtful, concise, adaptable, analytical, friendly, careful, candid.",end_turn,29,43,72,32.338,0,success,clean,False,10,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise"", ""adaptable"", ""analytical"", ""friendly"", ""careful"", ""candid""]","Helpful, curious, honest, thoughtful, concise, adaptable, analytical, friendly, careful, candid",
anthropic_sonnet_FA_N5_T11,2026-05-10T22:11:56.781111+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,5,11,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, knowledgeable, artificial.",end_turn,21,17,38,32.437,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""knowledgeable"", ""artificial""]","Helpful, curious, honest, knowledgeable, artificial",
anthropic_sonnet_FB_N1_T08,2026-05-10T22:11:56.786174+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,1,8,Describe yourself as an AI in 1 word.,**Helpful**,end_turn,19,7,26,32.442,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_nano_FA_N5_T07,2026-05-10T22:11:56.787580+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,5,7,"Describe yourself in 5 words, separated by commas.","Helpful, fast, accurate, conversational, adaptable.",completed,17,14,31,32.443,0,success,clean,False,5,"[""helpful"", ""fast"", ""accurate"", ""conversational"", ""adaptable""]","Helpful, fast, accurate, conversational, adaptable",
openai_nano_FB_N5_T03,2026-05-10T22:11:56.909793+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,5,3,"Describe yourself as an AI in 5 words, separated by commas.","AI assistant, conversational, helpful, responsive, multilingual",completed,20,14,34,32.565,0,success,clean,False,5,"[""ai assistant"", ""conversational"", ""helpful"", ""responsive"", ""multilingual""]","AI assistant, conversational, helpful, responsive, multilingual",
openai_full_FA_N3_T04,2026-05-10T22:11:56.991473+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,3,4,"Describe yourself in 3 words, separated by commas.","helpful, curious, adaptable",completed,17,10,27,32.647,0,success,clean,False,3,"[""helpful"", ""curious"", ""adaptable""]","helpful, curious, adaptable",
anthropic_sonnet_FB_N3_T09,2026-05-10T22:11:56.998158+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,3,9,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, curious, artificial.",end_turn,24,10,34,32.654,0,success,clean,False,3,"[""helpful"", ""curious"", ""artificial""]","Helpful, curious, artificial",
openai_mini_FA_N5_T05,2026-05-10T22:11:57.009102+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,5,5,"Describe yourself in 5 words, separated by commas.","Curious, concise, helpful, adaptable, reliable",completed,17,14,31,32.665,0,success,clean,False,5,"[""curious"", ""concise"", ""helpful"", ""adaptable"", ""reliable""]","Curious, concise, helpful, adaptable, reliable",
